"Market Day	",Hour Ending,MWh
41333,12,3880.57
41333,13,3824.74
41333,14,3866.24
41333,15,3682.77
41333,16,3613
41333,17,3353.51
41333,18,3139.18
41333,19,3000.59
41333,20,2882.65
41333,21,2999.88
41333,22,2934.6
41333,23,2984.45
41333,24,2940.38
41334,1,2805.6
41334,2,2625.17
41334,3,2642.6
41334,4,2848.59
41334,5,3096.27
41334,6,3348.95
41334,7,3483.96
41334,8,3621
41334,9,3472.54
41334,10,3259.98
41334,11,3014.35
41334,12,2857.03
41334,13,2699.03
41334,14,2393.07
41334,15,2322.62
41334,16,2536.8
41334,17,2709.15
41334,18,2786.94
41334,19,2724.57
41334,20,2730.27
41334,21,2837.91
41334,22,2887.54
41334,23,3050.71
41334,24,3184.96
41335,1,3215
41335,2,3152.69
41335,3,2866.12
41335,4,2583.56
41335,5,2357.94
41335,6,2120.64
41335,7,2071.25
41335,8,1849.01
41335,9,1611.51
41335,10,1394.8
41335,11,1154.08
41335,12,1099.22
41335,13,1159.76
41335,14,1085.21
41335,15,1004.76
41335,16,991.75
41335,17,932.52
41335,18,865.15
41335,19,837.63
41335,20,949.66
41335,21,1194.3
41335,22,1428.78
41335,23,1433.71
41335,24,1490.74
41336,1,1779.31
41336,2,2040.45
41336,3,2362.95
41336,4,2608.18
41336,5,2779.39
41336,6,2883.34
41336,7,2842.15
41336,8,3027.44
41336,9,3262.91
41336,10,3169.5
41336,11,3153.78
41336,12,3670.8
41336,13,4436.91
41336,14,4960.49
41336,15,5349.5
41336,16,5724.36
41336,17,5861.27
41336,18,6092.37
41336,19,6350.77
41336,20,6788.09
41336,21,7102.32
41336,22,7085.85
41336,23,7038.58
41336,24,6892.77
41337,1,6753.48
41337,2,6460.01
41337,3,6585.06
41337,4,6739.08
41337,5,6994.05
41337,6,7026.89
41337,7,7106.21
41337,8,7016.7
41337,9,6606.84
41337,10,6250.86
41337,11,5576.87
41337,12,5112.93
41337,13,4766.63
41337,14,4390.4
41337,15,4159.86
41337,16,3874.89
41337,17,3373.14
41337,18,3235.92
41337,19,2985.42
41337,20,2720.79
41337,21,2469.01
41337,22,2059.65
41337,23,1847.92
41337,24,1864.76
41338,1,2320.29
41338,2,2976.37
41338,3,3519
41338,4,3594.57
41338,5,3330.81
41338,6,3326.64
41338,7,3786.95
41338,8,4204.99
41338,9,4500.62
41338,10,4747.65
41338,11,5468.67
41338,12,5800.71
41338,13,6183.06
41338,14,6706.14
41338,15,6924.64
41338,16,7301.59
41338,17,7589.58
41338,18,7757.53
41338,19,7901.55
41338,20,7634.75
41338,21,7362.81
41338,22,7381.63
41338,23,7036.33
41338,24,6332.39
41339,1,5794.28
41339,2,5183.19
41339,3,5217.38
41339,4,5165.34
41339,5,4652.31
41339,6,4170.12
41339,7,3457.93
41339,8,2933.76
41339,9,2561.69
41339,10,2072.55
41339,11,1790.53
41339,12,1618.51
41339,13,1278.07
41339,14,1162.47
41339,15,1163.98
41339,16,1028.26
41339,17,1013.24
41339,18,1049.55
41339,19,1161.22
41339,20,1429.88
41339,21,1680.32
41339,22,1835.45
41339,23,1937.49
41339,24,1861.31
41340,1,1917.21
41340,2,2115.92
41340,3,2327.29
41340,4,2367.09
41340,5,2302.29
41340,6,2638.99
41340,7,2857.69
41340,8,2972.25
41340,9,3173.02
41340,10,3287.35
41340,11,3508.2
41340,12,3489.2
41340,13,3290.8
41340,14,3421.26
41340,15,3645.22
41340,16,3989.72
41340,17,4360.17
41340,18,4774.39
41340,19,4911.24
41340,20,5093.86
41340,21,5441.82
41340,22,5530.52
41340,23,5822.04
41340,24,6116.81
41341,1,5927.8
41341,2,5646.72
41341,3,5567.33
41341,4,5390.41
41341,5,5219.92
41341,6,4892.81
41341,7,4739.82
41341,8,4666.26
41341,9,4347.56
41341,10,3465.71
41341,11,2666.03
41341,12,2012.12
41341,13,1839.23
41341,14,2124.45
41341,15,2566.27
41341,16,3514.59
41341,17,4736.26
41341,18,5426.32
41341,19,5938.32
41341,20,6117.39
41341,21,6440.41
41341,22,6758.8
41341,23,7003.94
41341,24,7175.51
41342,1,6971.65
41342,2,7103.57
41342,3,6685.44
41342,4,6324.86
41342,5,6231.19
41342,6,6275.22
41342,7,6093.6
41342,8,5937.59
41342,9,5871.3
41342,10,6266.78
41342,11,6280.73
41342,12,6374.32
41342,13,6085.82
41342,14,5990.92
41342,15,5546.74
41342,16,5272.85
41342,17,5196.89
41342,18,5525.61
41342,19,6160.59
41342,20,6760.32
41342,21,6230.5
41342,22,5430.39
41342,23,5368.25
41342,24,5708.82
41343,1,5772.89
41343,2,6117.53
41343,3,6563.14
41343,4,7238.36
41343,5,7774.53
41343,6,7760.8
41343,7,7908.11
41343,8,8065.86
41343,9,8047.29
41343,10,8086.99
41343,11,7909.91
41343,12,7715.07
41343,13,7725.63
41343,14,7623.96
41343,15,7649.82
41343,16,7613.88
41343,17,7230.13
41343,18,7106.46
41343,19,7369.61
41343,20,7427.43
41343,21,7795.48
41343,22,8059.31
41343,23,7868.76
41343,24,7561.88
41344,1,6981.31
41344,2,6850.99
41344,3,6362.53
41344,4,6127.43
41344,5,5736.31
41344,6,5704.4
41344,7,5754.26
41344,8,5298.47
41344,9,4725.02
41344,10,4808.07
41344,11,5214.72
41344,12,5232.01
41344,13,5154.54
41344,14,4911.17
41344,15,4782.63
41344,16,4868.9
41344,17,4814.41
41344,18,4522.33
41344,19,4329.08
41344,20,4466.41
41344,21,4762.35
41344,22,5009.49
41344,23,5488.36
41344,24,5792.09
41345,1,6006.89
41345,2,6167.94
41345,3,6108.64
41345,4,6059.33
41345,5,5886.77
41345,6,5998.39
41345,7,6431.15
41345,8,7166.64
41345,9,7259.06
41345,10,7566.33
41345,11,8037.38
41345,12,8345.09
41345,13,8686.75
41345,14,8880.72
41345,15,8980.39
41345,16,8988.12
41345,17,8996.44
41345,18,8879.5
41345,19,8554.34
41345,20,8569.37
41345,21,8472.41
41345,22,8124.01
41345,23,7899.89
41345,24,7427.89
41346,1,6687.12
41346,2,5945.98
41346,3,5640.38
41346,4,5283.24
41346,5,5019.5
41346,6,4633.28
41346,7,4396.87
41346,8,4010.08
41346,9,3572.29
41346,10,2985.12
41346,11,2554.04
41346,12,2198.44
41346,13,2102.31
41346,14,2016.98
41346,15,2081.82
41346,16,2135.43
41346,17,2406.14
41346,18,2571.67
41346,19,2778
41346,20,3085.92
41346,21,3451.5
41346,22,3901.54
41346,23,4540.18
41346,24,5125.5
41347,1,5734.14
41347,2,6145.65
41347,3,6075.32
41347,4,5600.63
41347,5,5273.61
41347,6,5071.22
41347,7,5011.3
41347,8,4343.21
41347,9,4212.67
41347,10,3269.28
41347,11,2367.19
41347,12,1519.96
41347,13,1046.54
41347,14,984.01
41347,15,885.39
41347,16,785.75
41347,17,747.5
41347,18,961.48
41347,19,1058.76
41347,20,1244.59
41347,21,1620.51
41347,22,1842.21
41347,23,2243.41
41347,24,2886.52
41348,1,3217.14
41348,2,3162.75
41348,3,3678.89
41348,4,4229.77
41348,5,4377.5
41348,6,4172.82
41348,7,3879.27
41348,8,3369.32
41348,9,3273.52
41348,10,3317.67
41348,11,2946.65
41348,12,2498.23
41348,13,2503.58
41348,14,2189.52
41348,15,1452.77
41348,16,1389.55
41348,17,1638.32
41348,18,1817.45
41348,19,1857.88
41348,20,1942.76
41348,21,1980.07
41348,22,2533.84
41348,23,2885.49
41348,24,3312.63
41349,1,3358.28
41349,2,3673.04
41349,3,3894.44
41349,4,3505.61
41349,5,4433.02
41349,6,4693.8
41349,7,4607.01
41349,8,4597.03
41349,9,4812.61
41349,10,4709.41
41349,11,4725.59
41349,12,4205.37
41349,13,3861.79
41349,14,3590.49
41349,15,3131.22
41349,16,2711.84
41349,17,2170.13
41349,18,1730.17
41349,19,1840.69
41349,20,1955.05
41349,21,2072.23
41349,22,2168.98
41349,23,2260.13
41349,24,2145.33
41350,1,2042.12
41350,2,2228.46
41350,3,2890.63
41350,4,3640.92
41350,5,3916.65
41350,6,4105.41
41350,7,4159.33
41350,8,3934.65
41350,9,4114.06
41350,10,4820.54
41350,11,5221.73
41350,12,5332.03
41350,13,5212.87
41350,14,5638.69
41350,15,5994.67
41350,16,6574.03
41350,17,6805.01
41350,18,7223.34
41350,19,7426.97
41350,20,7649.97
41350,21,7656.59
41350,22,7716.52
41350,23,7564.68
41350,24,7381.72
41351,1,7140.94
41351,2,6914.96
41351,3,6832.11
41351,4,6709.38
41351,5,6523.41
41351,6,6226.21
41351,7,6279.56
41351,8,6251.38
41351,9,6949.15
41351,10,7165.96
41351,11,7940.57
41351,12,7844.9
41351,13,7734.51
41351,14,7778.44
41351,15,7731.53
41351,16,7679.09
41351,17,7672.72
41351,18,7662.17
41351,19,7550.04
41351,20,7741.03
41351,21,8125.72
41351,22,8166.35
41351,23,8320.77
41351,24,8191.88
41352,1,7913.92
41352,2,7982.09
41352,3,7725.63
41352,4,7380.71
41352,5,6963.08
41352,6,6412.91
41352,7,6125.17
41352,8,5952.29
41352,9,5618.31
41352,10,5368.69
41352,11,5088.21
41352,12,4736.65
41352,13,4273.89
41352,14,4461.07
41352,15,4813.24
41352,16,5299.09
41352,17,6215.12
41352,18,6617.7
41352,19,6513.12
41352,20,7334.88
41352,21,7740.53
41352,22,8319.45
41352,23,8682.83
41352,24,8573.73
41353,1,8316.33
41353,2,8149.34
41353,3,7954.75
41353,4,7884.89
41353,5,7920.77
41353,6,7970.08
41353,7,7960.72
41353,8,7693.82
41353,9,7377.76
41353,10,7236.7
41353,11,7093.51
41353,12,7113.2
41353,13,7080.5
41353,14,6963.07
41353,15,6978.93
41353,16,6970.3
41353,17,6816.99
41353,18,6488.55
41353,19,5970.57
41353,20,4992.87
41353,21,4223.57
41353,22,4226.81
41353,23,4060.48
41353,24,3925.31
41354,1,3778.23
41354,2,3568.85
41354,3,3266.67
41354,4,2706.47
41354,5,2116.32
41354,6,1759.97
41354,7,1650.71
41354,8,1350.99
41354,9,1193.1
41354,10,1079.29
41354,11,939.43
41354,12,857.88
41354,13,902.02
41354,14,897.42
41354,15,972
41354,16,1116.01
41354,17,1338.23
41354,18,1515.12
41354,19,1707.31
41354,20,1673.18
41354,21,1609.05
41354,22,1725.98
41354,23,1583.82
41354,24,1432.98
41355,1,1449.68
41355,2,1439.88
41355,3,1286.92
41355,4,1232.04
41355,5,1168.6
41355,6,1118.67
41355,7,1135.01
41355,8,1116.96
41355,9,1008.81
41355,10,822.51
41355,11,600.48
41355,12,407.25
41355,13,302.49
41355,14,286.08
41355,15,310.19
41355,16,294.29
41355,17,207.28
41355,18,170.65
41355,19,264.65
41355,20,399.16
41355,21,510.13
41355,22,598.96
41355,23,721.94
41355,24,783.8
41356,1,639.63
41356,2,511.31
41356,3,434.85
41356,4,418.95
41356,5,453.91
41356,6,644.52
41356,7,833.87
41356,8,897.61
41356,9,834.02
41356,10,716.85
41356,11,637.5
41356,12,533.85
41356,13,641.41
41356,14,666.12
41356,15,781.56
41356,16,988.96
41356,17,1236.25
41356,18,1554.01
41356,19,2011.78
41356,20,2570.3
41356,21,2960.81
41356,22,3240.56
41356,23,3464.55
41356,24,3801.93
41357,1,4017.25
41357,2,4071.14
41357,3,3915
41357,4,4012
41357,5,4359.09
41357,6,4448.39
41357,7,4584.23
41357,8,4679.34
41357,9,4892.91
41357,10,5156.73
41357,11,5038.5
41357,12,4850.59
41357,13,5081.59
41357,14,5500.87
41357,15,5866.13
41357,16,6230.36
41357,17,6900.2
41357,18,7278.97
41357,19,7222.65
41357,20,7147.91
41357,21,7308.79
41357,22,7257.98
41357,23,7230.31
41357,24,7531.94
41358,1,7543.18
41358,2,7091.58
41358,3,7130.13
41358,4,7162.72
41358,5,6876.96
41358,6,6970.76
41358,7,7606.47
41358,8,7833.99
41358,9,7677.74
41358,10,7540.28
41358,11,7353.22
41358,12,7425.82
41358,13,7467.83
41358,14,7390.54
41358,15,7284.78
41358,16,7172.55
41358,17,6739.86
41358,18,6348.33
41358,19,5929.35
41358,20,5369.98
41358,21,5211.32
41358,22,5237.09
41358,23,5118.45
41358,24,4763.75
41359,1,4425.51
41359,2,4057.71
41359,3,3732.01
41359,4,3375.43
41359,5,3175.3
41359,6,2970.93
41359,7,2631.62
41359,8,2342.1
41359,9,1796.01
41359,10,1288.06
41359,11,963.85
41359,12,822.18
41359,13,744.99
41359,14,741.55
41359,15,764.95
41359,16,754.71
41359,17,707.72
41359,18,650.74
41359,19,641.06
41359,20,739.78
41359,21,989.7
41359,22,1160.88
41359,23,1206.59
41359,24,1313.56
41360,1,1495.89
41360,2,1503.64
41360,3,1374.39
41360,4,1427.28
41360,5,1470.76
41360,6,1504.23
41360,7,1570.45
41360,8,1806.82
41360,9,1669.36
41360,10,1307.67
41360,11,1582.6
41360,12,1785.8
41360,13,1598.13
41360,14,1506.98
41360,15,1491.6
41360,16,1484.23
41360,17,1388.44
41360,18,1421.11
41360,19,1501.44
41360,20,1671.27
41360,21,2100.38
41360,22,2520.72
41360,23,2865.31
41360,24,2979.66
41361,1,2958.23
41361,2,2893.57
41361,3,2804.47
41361,4,2629.59
41361,5,2516.29
41361,6,2309.29
41361,7,2171.02
41361,8,2201.07
41361,9,1881.47
41361,10,1217.7
41361,11,904.71
41361,12,1029.93
41361,13,1169.39
41361,14,1072.13
41361,15,892.08
41361,16,700.85
41361,17,544.89
41361,18,500.4
41361,19,654.39
41361,20,1274.11
41361,21,2001.34
41361,22,2926.86
41361,23,3522.02
41361,24,3574.26
41362,1,3643.6
41362,2,3627.22
41362,3,3554.39
41362,4,3171.01
41362,5,2623.17
41362,6,2173.2
41362,7,1982.13
41362,8,1947.14
41362,9,1889.6
41362,10,1362.37
41362,11,1133.81
41362,12,1680.72
41362,13,2374.72
41362,14,2863.62
41362,15,3114.56
41362,16,3172.39
41362,17,3256.43
41362,18,3236.86
41362,19,3300.99
41362,20,3927.16
41362,21,5311.7
41362,22,5646.21
41362,23,5781.46
41362,24,5620.28
41363,1,5856.31
41363,2,6080.75
41363,3,6072.11
41363,4,6153.06
41363,5,6185.53
41363,6,6079
41363,7,5936.35
41363,8,5477.77
41363,9,4825.79
41363,10,4142.35
41363,11,3737.02
41363,12,3417.5
41363,13,3456.22
41363,14,3320.95
41363,15,3340.87
41363,16,3527.81
41363,17,3849.57
41363,18,3801.67
41363,19,3251.72
41363,20,2929.81
41363,21,3088.95
41363,22,3244.83
41363,23,3403.21
41363,24,3778.34
41364,1,4056.01
41364,2,4120.43
41364,3,4252
41364,4,4234.86
41364,5,4517.86
41364,6,4852.31
41364,7,5099.5
41364,8,5272.2
41364,9,5678.44
41364,10,6414.48
41364,11,6960.05
41364,12,7491.96
41364,13,7248.67
41364,14,7196.61
41364,15,7490.26
41364,16,7478.08
41364,17,7590.46
41364,18,7825.36
41364,19,7787.16
41364,20,7425.97
41364,21,7467.44
41364,22,7683.13
41364,23,7496.31
41364,24,7310.82
41365,1,7138.24
41365,2,7063.3
41365,3,6880.93
41365,4,6453.29
41365,5,5825.29
41365,6,5476.38
41365,7,4991.41
41365,8,4558.95
41365,9,4780.72
41365,10,4866.29
41365,11,4760.14
41365,12,4467.35
41365,13,4219.07
41365,14,4060.3
41365,15,3944.52
41365,16,3976.77
41365,17,3784.93
41365,18,3537.92
41365,19,3247.1
41365,20,2584.31
41365,21,2114.17
41365,22,2034.17
41365,23,1963.01
41365,24,1926.33
41366,1,1791.64
41366,2,1459.67
41366,3,1319.25
41366,4,1260.98
41366,5,1172.83
41366,6,1162.14
41366,7,1197.92
41366,8,1129.6
41366,9,1026.08
41366,10,1166.99
41366,11,1455.05
41366,12,1557.61
41366,13,1630.59
41366,14,1905.35
41366,15,2118.33
41366,16,2285
41366,17,2335.44
41366,18,2254.1
41366,19,2104
41366,20,2157.96
41366,21,2450.19
41366,22,2602.85
41366,23,2757.8
41366,24,2836.66
41367,1,2765.8
41367,2,2784.31
41367,3,2854.95
41367,4,2902.03
41367,5,3028.3
41367,6,3386.45
41367,7,4088.64
41367,8,4535.62
41367,9,4434.73
41367,10,4542.83
41367,11,4855.24
41367,12,5169.94
41367,13,5543.28
41367,14,5560.03
41367,15,5483.61
41367,16,5473.2
41367,17,5432.49
41367,18,5438.6
41367,19,5311.15
41367,20,5606.61
41367,21,6319.91
41367,22,7232.47
41367,23,7700.31
41367,24,7578.23
41368,1,7643.38
41368,2,7641.66
41368,3,7668.12
41368,4,7640.82
41368,5,7473.06
41368,6,7035.67
41368,7,6475.46
41368,8,6136.05
41368,9,5202.49
41368,10,4154.02
41368,11,4028.02
41368,12,3942.25
41368,13,3530.67
41368,14,3629.84
41368,15,3702.58
41368,16,3676.21
41368,17,3926.95
41368,18,3841.55
41368,19,3968.11
41368,20,3858.31
41368,21,4150.63
41368,22,4651.12
41368,23,5144.06
41368,24,5282.71
41369,1,5138.66
41369,2,5137.76
41369,3,4498.2
41369,4,4102.18
41369,5,3753.59
41369,6,3580.29
41369,7,3540.33
41369,8,3451.98
41369,9,3210.15
41369,10,3436.19
41369,11,4023.12
41369,12,4184.42
41369,13,4525.02
41369,14,5033.21
41369,15,5053.66
41369,16,5860.71
41369,17,6473.29
41369,18,6461.51
41369,19,6913.73
41369,20,7496.75
41369,21,7810.01
41369,22,7997.25
41369,23,7584.37
41369,24,7370.14
41370,1,6778.15
41370,2,6360.81
41370,3,6319.66
41370,4,6301.98
41370,5,6671.38
41370,6,6663.62
41370,7,7097.23
41370,8,6894.91
41370,9,6801.84
41370,10,6956.5
41370,11,7143.54
41370,12,6965.33
41370,13,6936.96
41370,14,6493.18
41370,15,6368.23
41370,16,5987.88
41370,17,6523.64
41370,18,6521.93
41370,19,6615.35
41370,20,6177.58
41370,21,5756.71
41370,22,5341.53
41370,23,4788.81
41370,24,4541.27
41371,1,4098.42
41371,2,3502.99
41371,3,3045.45
41371,4,2675.59
41371,5,2425.11
41371,6,2316.61
41371,7,2220.81
41371,8,1854.82
41371,9,1546.45
41371,10,1278.02
41371,11,1369.14
41371,12,1638.08
41371,13,1918
41371,14,2601.55
41371,15,2984.41
41371,16,3215.04
41371,17,3217.25
41371,18,3161.81
41371,19,2699.41
41371,20,2782.22
41371,21,3487.79
41371,22,3921.67
41371,23,4097.63
41371,24,4342.18
41372,1,4144.07
41372,2,3937.36
41372,3,3306.25
41372,4,3157.24
41372,5,3030.08
41372,6,3241.12
41372,7,3191.88
41372,8,2852.46
41372,9,2685.86
41372,10,2500.7
41372,11,2364.28
41372,12,2447.4
41372,13,2305.4
41372,14,2478.38
41372,15,2512.51
41372,16,2655.76
41372,17,2983.26
41372,18,3380.34
41372,19,4325.28
41372,20,4925.21
41372,21,5333.53
41372,22,5946.39
41372,23,6405.94
41372,24,6295.99
41373,1,6167.8
41373,2,6089.83
41373,3,6296.58
41373,4,6235.37
41373,5,6337.69
41373,6,6318.43
41373,7,5910.16
41373,8,5749.53
41373,9,6021.64
41373,10,6012.33
41373,11,6046.52
41373,12,5784.88
41373,13,5841.26
41373,14,6209.93
41373,15,6510.29
41373,16,6466.7
41373,17,6497.93
41373,18,6679.11
41373,19,6828.36
41373,20,6774.2
41373,21,6293.5
41373,22,5943.01
41373,23,5812.73
41373,24,5758.42
41374,1,5627.16
41374,2,5264.87
41374,3,5215.62
41374,4,5163.69
41374,5,4715.33
41374,6,4989.71
41374,7,4831.09
41374,8,4291.85
41374,9,4249.98
41374,10,3771.48
41374,11,3541.5
41374,12,3129.77
41374,13,3016.98
41374,14,2971.18
41374,15,3004.95
41374,16,2820.45
41374,17,2942.22
41374,18,3860.43
41374,19,4588.94
41374,20,5120.27
41374,21,5134.48
41374,22,4786.57
41374,23,4328.83
41374,24,3929.59
41375,1,4026.93
41375,2,3851.57
41375,3,3687.88
41375,4,3427.06
41375,5,3004.06
41375,6,2995.37
41375,7,3069.01
41375,8,3006.46
41375,9,2870.25
41375,10,2865.78
41375,11,2852.69
41375,12,3078.11
41375,13,3665.89
41375,14,3479.82
41375,15,3290.8
41375,16,3436.09
41375,17,3630.5
41375,18,3682.38
41375,19,3838.89
41375,20,3935.08
41375,21,4009.23
41375,22,4122.76
41375,23,3944.9
41375,24,3539.1
41376,1,3337.25
41376,2,3145.72
41376,3,3156.03
41376,4,3174.25
41376,5,3225.73
41376,6,3178.69
41376,7,3229.53
41376,8,3249.3
41376,9,3411.85
41376,10,3788.78
41376,11,4282.63
41376,12,4725.74
41376,13,5087.66
41376,14,5232.79
41376,15,5061.79
41376,16,5036.08
41376,17,5116.3
41376,18,5178.92
41376,19,4985.67
41376,20,4793.71
41376,21,4284
41376,22,4036.53
41376,23,3873.56
41376,24,3846.62
41377,1,3850.48
41377,2,3941.06
41377,3,3882.95
41377,4,3567.04
41377,5,3651.67
41377,6,3638.13
41377,7,3599.31
41377,8,3440.71
41377,9,3420.09
41377,10,3403.5
41377,11,3031.56
41377,12,2760.21
41377,13,2586.71
41377,14,2439.05
41377,15,2362.2
41377,16,2242.66
41377,17,2085.35
41377,18,2229.89
41377,19,2395.52
41377,20,2506.09
41377,21,2991.32
41377,22,3306.67
41377,23,4107.36
41377,24,4865.27
41378,1,5605.71
41378,2,6228.69
41378,3,6656.26
41378,4,7066.13
41378,5,7233.51
41378,6,7470.13
41378,7,7564.8
41378,8,7242.66
41378,9,7618.08
41378,10,7683.83
41378,11,7953.07
41378,12,8185.65
41378,13,8364.53
41378,14,8621.81
41378,15,8483.5
41378,16,8196.41
41378,17,7518.53
41378,18,7462.6
41378,19,7522.68
41378,20,7120.04
41378,21,6960.08
41378,22,6595.09
41378,23,6049.28
41378,24,5985.61
41379,1,5729.69
41379,2,5798.95
41379,3,5906.75
41379,4,6133.56
41379,5,6430.33
41379,6,6649.38
41379,7,6732.32
41379,8,7252.16
41379,9,7638.19
41379,10,8201.02
41379,11,8485.26
41379,12,8297.56
41379,13,8543.37
41379,14,8412.74
41379,15,7667.54
41379,16,7408.63
41379,17,6956.28
41379,18,6609.04
41379,19,5905.95
41379,20,5063.58
41379,21,4462.02
41379,22,3928.67
41379,23,4025.14
41379,24,3871.01
41380,1,3624.09
41380,2,3575.77
41380,3,3398.84
41380,4,3233.68
41380,5,2782.91
41380,6,2511.81
41380,7,2386.45
41380,8,2072.29
41380,9,2167.9
41380,10,2187.95
41380,11,1921.49
41380,12,1621.39
41380,13,1504.77
41380,14,1450.61
41380,15,1659.67
41380,16,1823.89
41380,17,1747.87
41380,18,1848.53
41380,19,1970.51
41380,20,2152.5
41380,21,2159.79
41380,22,2753.78
41380,23,3327.79
41380,24,3580.31
41381,1,3464.26
41381,2,3262.45
41381,3,3441.73
41381,4,4075.17
41381,5,4600.81
41381,6,4602.87
41381,7,4312.27
41381,8,3895.1
41381,9,4074.75
41381,10,4741.43
41381,11,4572.92
41381,12,4678.4
41381,13,5212.75
41381,14,5173.35
41381,15,5363.97
41381,16,5909.43
41381,17,6329.09
41381,18,6176.61
41381,19,5874.13
41381,20,5126.4
41381,21,4992.78
41381,22,6505.85
41381,23,6580.44
41381,24,6506.66
41382,1,6669.11
41382,2,6495.27
41382,3,6098.73
41382,4,5981.92
41382,5,6614.65
41382,6,6771.5
41382,7,6712.33
41382,8,6304.33
41382,9,5497.85
41382,10,5372.02
41382,11,5795.23
41382,12,6211.97
41382,13,6383.79
41382,14,6541.91
41382,15,6186.57
41382,16,6101.51
41382,17,6447.37
41382,18,6867.84
41382,19,7101.2
41382,20,7639.12
41382,21,8467.97
41382,22,8685.55
41382,23,8786.51
41382,24,8629.94
41383,1,8556.44
41383,2,8484.53
41383,3,8474.29
41383,4,8505.27
41383,5,8405.59
41383,6,8095.57
41383,7,8721
41383,8,9115.72
41383,9,9071.41
41383,10,9064.98
41383,11,9051.72
41383,12,8972.08
41383,13,9032.71
41383,14,8716.86
41383,15,8072.51
41383,16,8066.12
41383,17,8375.36
41383,18,8438.43
41383,19,8306.39
41383,20,8002.71
41383,21,7095.44
41383,22,6471.84
41383,23,5926.29
41383,24,5419.9
41384,1,4933.97
41384,2,4536.72
41384,3,4197.46
41384,4,3856.18
41384,5,3475.25
41384,6,3010.33
41384,7,2580.98
41384,8,2061.57
41384,9,1600.14
41384,10,1397.68
41384,11,1404.8
41384,12,1456.32
41384,13,1469.17
41384,14,1548.99
41384,15,1590.36
41384,16,1713.08
41384,17,1878.57
41384,18,2050.87
41384,19,2202.24
41384,20,2581.22
41384,21,2999.86
41384,22,3785.1
41384,23,4367.11
41384,24,4944.29
41385,1,5059.06
41385,2,5246.72
41385,3,5600.5
41385,4,5818.08
41385,5,6004.82
41385,6,6025.44
41385,7,6270.4
41385,8,5896.44
41385,9,6333.26
41385,10,6549.83
41385,11,6746.68
41385,12,7337.71
41385,13,7403.41
41385,14,7288.47
41385,15,7263.8
41385,16,6977.86
41385,17,7111.54
41385,18,7171
41385,19,6578.23
41385,20,5692.68
41385,21,5447.52
41385,22,5628.63
41385,23,4850.47
41385,24,4294.1
41386,1,3942.61
41386,2,3838.26
41386,3,3722.5
41386,4,3436.68
41386,5,3619.56
41386,6,3993.69
41386,7,4298.16
41386,8,4198.37
41386,9,3813.12
41386,10,3500.58
41386,11,3361.26
41386,12,3043.39
41386,13,3017.44
41386,14,3449.74
41386,15,3969.16
41386,16,4468.13
41386,17,5415.84
41386,18,6032.46
41386,19,6570.89
41386,20,6935.73
41386,21,7114.97
41386,22,7261.9
41386,23,7175.41
41386,24,6897.73
41387,1,6787.37
41387,2,6813.1
41387,3,7038.46
41387,4,6990.67
41387,5,7259.45
41387,6,7456.94
41387,7,7784.07
41387,8,7815.32
41387,9,7021.74
41387,10,6432.82
41387,11,5497.6
41387,12,4985.94
41387,13,4907.73
41387,14,4952.18
41387,15,5125.43
41387,16,5285.9
41387,17,5420.83
41387,18,5291.42
41387,19,5062.47
41387,20,4713.72
41387,21,4047.26
41387,22,3683.96
41387,23,3408
41387,24,3247.57
41388,1,3195.44
41388,2,3240.36
41388,3,3280.06
41388,4,3238.96
41388,5,3403.29
41388,6,3512.96
41388,7,3481.63
41388,8,3098.81
41388,9,2550.44
41388,10,2454.37
41388,11,2906.31
41388,12,3851.36
41388,13,4811.13
41388,14,5920.07
41388,15,6853.09
41388,16,7423.32
41388,17,7580.43
41388,18,7087.12
41388,19,7050.63
41388,20,6586.91
41388,21,6377.04
41388,22,6298.64
41388,23,6099.17
41388,24,5850.28
41389,1,5888.35
41389,2,5627.05
41389,3,5525.3
41389,4,5076.63
41389,5,4548.57
41389,6,4257.31
41389,7,3936.69
41389,8,3205.89
41389,9,2754.33
41389,10,2506.95
41389,11,2427.48
41389,12,2437.96
41389,13,2632.99
41389,14,3007.22
41389,15,3422.21
41389,16,3766.76
41389,17,4046.99
41389,18,4603.15
41389,19,4890.21
41389,20,4804.22
41389,21,5699.95
41389,22,6220.17
41389,23,6142.29
41389,24,6687.22
41390,1,7000.02
41390,2,7205.44
41390,3,7141.1
41390,4,7274.38
41390,5,7498.01
41390,6,7685.07
41390,7,7828.17
41390,8,7740.31
41390,9,7424.99
41390,10,7130.34
41390,11,6763.45
41390,12,6053.73
41390,13,5425.89
41390,14,4836.35
41390,15,4336.33
41390,16,3907.87
41390,17,3847.79
41390,18,3829.58
41390,19,4025.43
41390,20,4322.58
41390,21,4501.27
41390,22,4657.3
41390,23,4667.44
41390,24,4638.82
41391,1,4259.47
41391,2,4104.52
41391,3,4137.52
41391,4,4099.36
41391,5,3799.5
41391,6,3617.71
41391,7,3314.69
41391,8,2795.82
41391,9,1949.78
41391,10,1712.55
41391,11,1875.59
41391,12,2117.99
41391,13,2131.06
41391,14,2130.98
41391,15,1983.76
41391,16,1863.96
41391,17,1807.4
41391,18,1674.68
41391,19,1698.14
41391,20,2140.15
41391,21,3044.85
41391,22,4206.31
41391,23,5208.24
41391,24,5401.16
41392,1,5824.99
41392,2,5765.96
