"Market Day	",Hour Ending,MWh
41756,14,9025.77
41756,15,9320.26
41756,16,8833.12
41756,17,9025.83
41756,18,8980.56
41756,19,9288.13
41756,20,9065.87
41756,21,9276.84
41756,22,9188.83
41756,23,8697.53
41756,24,9145.01
41757,1,9359.33
41757,2,9229.54
41757,3,8803.19
41757,4,8641.82
41757,5,8763.07
41757,6,8966.43
41757,7,9175.21
41757,8,9320.73
41757,9,9194.19
41757,10,8999.66
41757,11,9227.41
41757,12,9409.28
41757,13,9436.65
41757,14,9450.15
41757,15,9311.49
41757,16,9559.58
41757,17,9198.89
41757,18,8463.54
41757,19,8331.5
41757,20,8257.8
41757,21,7937.21
41757,22,7657.97
41757,23,7405.97
41757,24,7323.98
41758,1,7244.44
41758,2,6921.13
41758,3,6898.3
41758,4,6826.67
41758,5,6725.46
41758,6,7027.28
41758,7,6904.18
41758,8,6863.04
41758,9,6667.22
41758,10,6980.51
41758,11,7210.36
41758,12,7281.14
41758,13,7166.8
41758,14,7003.63
41758,15,6867.31
41758,16,7182.56
41758,17,7651.71
41758,18,7838.98
41758,19,7455.5
41758,20,6976.15
41758,21,6640.29
41758,22,6664.32
41758,23,6974.87
41758,24,6847.2
41759,1,6739.8
41759,2,6158.85
41759,3,6159.43
41759,4,6191.89
41759,5,6229.54
41759,6,6221.27
41759,7,6458.89
41759,8,6363.18
41759,9,6684.61
41759,10,6647.56
41759,11,6737.18
41759,12,6880.98
41759,13,7055.87
41759,14,7074.64
41759,15,7058.17
41759,16,7413.45
41759,17,7430.62
41759,18,7225.64
41759,19,7087.05
41759,20,7024.26
41759,21,6890.67
41759,22,6914.9
41759,23,7017.05
41759,24,7221.78
41760,1,6918.03
41760,2,6943.04
41760,3,6895.67
41760,4,7044.05
41760,5,6935.07
41760,6,7058.96
41760,7,7232.37
41760,8,7428.77
41760,9,7436.28
41760,10,7789.81
41760,11,8030.65
41760,12,7923.02
41760,13,8122.97
41760,14,7925.01
41760,15,8028.1
41760,16,7947.63
41760,17,7528.86
41760,18,6735.84
41760,19,5675.58
41760,20,4196.05
41760,21,3181.04
41760,22,2736.99
41760,23,2609.77
41760,24,2754.55
41761,1,2885.1
41761,2,3090.48
41761,3,3320.79
41761,4,3776.44
41761,5,4149.25
41761,6,4509.9
41761,7,4867.97
41761,8,4770.34
41761,9,4158.79
41761,10,4353.65
41761,11,5260.81
41761,12,6279.49
41761,13,7514.81
41761,14,8536.71
41761,15,8730.4
41761,16,8702.44
41761,17,9038.59
41761,18,8701.42
41761,19,7777.71
41761,20,6423.17
41761,21,5402.57
41761,22,5442.93
41761,23,5103.49
41761,24,4732.71
41762,1,4318.77
41762,2,4006.99
41762,3,4074.78
41762,4,4122.47
41762,5,4194.36
41762,6,4375.46
41762,7,4493.8
41762,8,4132.7
41762,9,3107.93
41762,10,3268.15
41762,11,4295.38
41762,12,5220.02
41762,13,5955.04
41762,14,6261.11
41762,15,6114.36
41762,16,6228.63
41762,17,6208.57
41762,18,5977.45
41762,19,5469.73
41762,20,3986.13
41762,21,2962.52
41762,22,2572.59
41762,23,2555.54
41762,24,2832.63
41763,1,3408.1
41763,2,4313.87
41763,3,5074.99
41763,4,5247.84
41763,5,4628.72
41763,6,4551.29
41763,7,4381.69
41763,8,4467.6
41763,9,4989.15
41763,10,4948.33
41763,11,4800.69
41763,12,4468.41
41763,13,4330.31
41763,14,4219.99
41763,15,4223.86
41763,16,4335.87
41763,17,4173.1
41763,18,4299.62
41763,19,3977.74
41763,20,3566.34
41763,21,3443.57
41763,22,3922.47
41763,23,3721.08
41763,24,3860.33
41764,1,3499.2
41764,2,3230.92
41764,3,3281.07
41764,4,3426.9
41764,5,3661.77
41764,6,3829.33
41764,7,3693.97
41764,8,3046.92
41764,9,2986.08
41764,10,3377.03
41764,11,2984.73
41764,12,2653.08
41764,13,2525.67
41764,14,2572.43
41764,15,2539.48
41764,16,2460.29
41764,17,2378.69
41764,18,2613.27
41764,19,2897.35
41764,20,3131.4
41764,21,3677.26
41764,22,4865.93
41764,23,5754.04
41764,24,5971.72
41765,1,5747.48
41765,2,6140.99
41765,3,6001.88
41765,4,6202.52
41765,5,6274.84
41765,6,7184.34
41765,7,7321.95
41765,8,6907.04
41765,9,6905.95
41765,10,7412.34
41765,11,7437.68
41765,12,7483.64
41765,13,7406.31
41765,14,7607.21
41765,15,7843.56
41765,16,7934.78
41765,17,8108.41
41765,18,8050.94
41765,19,7490.44
41765,20,6763.42
41765,21,6992.16
41765,22,7451.12
41765,23,7574.94
41765,24,7454.67
41766,1,7019.85
41766,2,6914.84
41766,3,6633.5
41766,4,6656.9
41766,5,6508.07
41766,6,6036.14
41766,7,5811.79
41766,8,5786.56
41766,9,5470.42
41766,10,5535.38
41766,11,4922.99
41766,12,4576.14
41766,13,4830.29
41766,14,5092.11
41766,15,6116.54
41766,16,6458.32
41766,17,6565.22
41766,18,7091.75
41766,19,7541.46
41766,20,7438.6
41766,21,7952.25
41766,22,8429.84
41766,23,8119.06
41766,24,7802.86
41767,1,7040.25
41767,2,5624.91
41767,3,4918.53
41767,4,5252.98
41767,5,4970.55
41767,6,4582.89
41767,7,4178.66
41767,8,4078.15
41767,9,3963.33
41767,10,4031.03
41767,11,4621.36
41767,12,5128.78
41767,13,5606.82
41767,14,5944.36
41767,15,6811.26
41767,16,7108.65
41767,17,7618.09
41767,18,7738.09
41767,19,7156.29
41767,20,6526.13
41767,21,6552.17
41767,22,7496.12
41767,23,8056.82
41767,24,7937.92
41768,1,7593.3
41768,2,7313.15
41768,3,7289.74
41768,4,7144.86
41768,5,7222.69
41768,6,7423.98
41768,7,7150.09
41768,8,6741.55
41768,9,6704.18
41768,10,7059.26
41768,11,7543.84
41768,12,7635.89
41768,13,7525.87
41768,14,7165.67
41768,15,6976.76
41768,16,6756.5
41768,17,6245.48
41768,18,5716.51
41768,19,4685.4
41768,20,3337.25
41768,21,2270.42
41768,22,1923.47
41768,23,1790.08
41768,24,1915.84
41769,1,1988.52
41769,2,2362.54
41769,3,2766.87
41769,4,3145.83
41769,5,3662.8
41769,6,3914.35
41769,7,3839.8
41769,8,3988.96
41769,9,3886.57
41769,10,4156.16
41769,11,4957.82
41769,12,5388.44
41769,13,5765.18
41769,14,5349.18
41769,15,5881.45
41769,16,6078.55
41769,17,5584.36
41769,18,5609.33
41769,19,4930.7
41769,20,4575.24
41769,21,3886.55
41769,22,3694.47
41769,23,3794.19
41769,24,3730.91
41770,1,3495.95
41770,2,3212.47
41770,3,2820.24
41770,4,2693.78
41770,5,2708.67
41770,6,2765.87
41770,7,2631.19
41770,8,2264.59
41770,9,1963.47
41770,10,2133.65
41770,11,2313.25
41770,12,2667.25
41770,13,3110.53
41770,14,4019.17
41770,15,5109.08
41770,16,5349.91
41770,17,5687.18
41770,18,5508.43
41770,19,5524.16
41770,20,6720.43
41770,21,7806.52
41770,22,7491.41
41770,23,7074.98
41770,24,6721.83
41771,1,5897.59
41771,2,5778.97
41771,3,5586.08
41771,4,5506.3
41771,5,5272.99
41771,6,5275.41
41771,7,5856.97
41771,8,5928.03
41771,9,5398.89
41771,10,4747.09
41771,11,4630.8
41771,12,4346.57
41771,13,4286.09
41771,14,4987.54
41771,15,5963.4
41771,16,6597.33
41771,17,7001.1
41771,18,7665.01
41771,19,8210.48
41771,20,8496.46
41771,21,8515.58
41771,22,8355.92
41771,23,7910.5
41771,24,7586.41
41772,1,7219.05
41772,2,7185.28
41772,3,7078.74
41772,4,7090.09
41772,5,7001.63
41772,6,7247.69
41772,7,7674.85
41772,8,7473.25
41772,9,7512.55
41772,10,7832.96
41772,11,8005.54
41772,12,8102.13
41772,13,7778.52
41772,14,7922.96
41772,15,7587.21
41772,16,7351.9
41772,17,7255.01
41772,18,7161.43
41772,19,6803.13
41772,20,5729.42
41772,21,4076
41772,22,2971.55
41772,23,2296.32
41772,24,1976.91
41773,1,2030.78
41773,2,2179.05
41773,3,1908.84
41773,4,1847.39
41773,5,1843.25
41773,6,1785.35
41773,7,1573.91
41773,8,1188.23
41773,9,829.66
41773,10,909.21
41773,11,1266.25
41773,12,1460.77
41773,13,1649.08
41773,14,1823.1
41773,15,2252.77
41773,16,2710.79
41773,17,2999.31
41773,18,3575.41
41773,19,3991.62
41773,20,4175.48
41773,21,4279.66
41773,22,4359.34
41773,23,4681.7
41773,24,5645.7
41774,1,6337.83
41774,2,6575.61
41774,3,6094.82
41774,4,5507.29
41774,5,5709.06
41774,6,5822.28
41774,7,5634.68
41774,8,5479.98
41774,9,5862.61
41774,10,5909.7
41774,11,5723.2
41774,12,5241.53
41774,13,5066.82
41774,14,4873.08
41774,15,5040.54
41774,16,5355.81
41774,17,5317.69
41774,18,5164.41
41774,19,4790.48
41774,20,3956.81
41774,21,3158.62
41774,22,2902.89
41774,23,2930.6
41774,24,2808.81
41775,1,2649.96
41775,2,2635.61
41775,3,2587.15
41775,4,2388.73
41775,5,2196.68
41775,6,2052.55
41775,7,1718.97
41775,8,1149.88
41775,9,669.83
41775,10,593.69
41775,11,528.72
41775,12,412.55
41775,13,400.03
41775,14,433.57
41775,15,514.86
41775,16,633.88
41775,17,698.48
41775,18,903.48
41775,19,1057.83
41775,20,966.37
41775,21,645.97
41775,22,426.19
41775,23,351.16
41775,24,288.68
41776,1,342.05
41776,2,646.64
41776,3,1183.84
41776,4,1744.34
41776,5,2253.1
41776,6,2506.61
41776,7,2531.28
41776,8,2122.17
41776,9,1318.98
41776,10,1554.66
41776,11,2371.02
41776,12,2563.6
41776,13,2381.47
41776,14,2369.76
41776,15,2374.27
41776,16,2483.17
41776,17,2355.38
41776,18,2314.73
41776,19,2120.69
41776,20,1813.93
41776,21,1814.92
41776,22,2374.21
41776,23,3271.29
41776,24,4341.73
41777,1,5463.36
41777,2,6223.23
41777,3,6251.09
41777,4,6072.62
41777,5,6232.3
41777,6,6033.96
41777,7,5406.15
41777,8,3999.97
41777,9,2756.19
41777,10,3191.02
41777,11,4379.09
41777,12,5417.29
41777,13,6184.08
41777,14,6463.4
41777,15,6336.71
41777,16,6515.48
41777,17,6958.54
41777,18,7332.89
41777,19,7276.12
41777,20,6895.8
41777,21,6492.74
41777,22,6907.21
41777,23,7461.73
41777,24,7680.4
41778,1,7392.21
41778,2,7457.56
41778,3,7729.15
41778,4,7455.14
41778,5,7474.13
41778,6,8158.73
41778,7,8413.7
41778,8,7858.78
41778,9,8288.41
41778,10,8714.12
41778,11,8678.07
41778,12,8423.95
41778,13,7779.3
41778,14,7243.73
41778,15,6885.17
41778,16,5931.26
41778,17,5276.4
41778,18,4935.55
41778,19,4109.59
41778,20,3885.83
41778,21,4195.09
41778,22,4799.47
41778,23,4915.48
41778,24,5100.57
41779,1,4669.9
41779,2,4585.81
41779,3,4916.67
41779,4,4296.24
41779,5,3918.98
41779,6,3624.8
41779,7,2961.27
41779,8,2320.4
41779,9,1705.99
41779,10,1810.63
41779,11,1834.73
41779,12,1785.39
41779,13,2036.7
41779,14,2237.48
41779,15,2433.74
41779,16,2553.55
41779,17,2509.81
41779,18,2371.82
41779,19,2431.35
41779,20,2685.62
41779,21,2491.26
41779,22,2385.13
41779,23,2509.51
41779,24,2431.14
41780,1,2870.88
41780,2,3389.43
41780,3,3517.09
41780,4,3866.52
41780,5,3745.59
41780,6,3823.97
41780,7,4407.62
41780,8,4077.5
41780,9,3999.39
41780,10,3779.71
41780,11,3670.87
41780,12,3711.29
41780,13,3845.54
41780,14,3771.89
41780,15,3764.67
41780,16,3506.67
41780,17,3517.48
41780,18,3539.45
41780,19,3490.87
41780,20,3328.75
41780,21,2958.68
41780,22,3203.93
41780,23,3693.57
41780,24,3495.4
41781,1,3884.02
41781,2,3626.95
41781,3,3429.91
41781,4,3334.64
41781,5,3310.47
41781,6,2993.95
41781,7,2023.48
41781,8,1214.1
41781,9,795.5
41781,10,825.47
41781,11,1276.25
41781,12,1111.04
41781,13,1062.03
41781,14,1115.61
41781,15,1283.2
41781,16,1474.55
41781,17,1470.16
41781,18,1524.54
41781,19,1610.5
41781,20,1564.93
41781,21,1543.94
41781,22,2117.85
41781,23,2549.22
41781,24,2839.76
41782,1,2914.22
41782,2,2848.84
41782,3,3073.24
41782,4,3157.15
41782,5,3076.97
41782,6,3142.1
41782,7,3332.11
41782,8,2703.39
41782,9,1752.39
41782,10,1677.08
41782,11,1469.06
41782,12,1279.63
41782,13,1268.63
41782,14,1312.46
41782,15,1255.72
41782,16,1285.05
41782,17,1248.38
41782,18,1181.49
41782,19,1376.34
41782,20,1646.81
41782,21,1918.63
41782,22,2924.34
41782,23,3729.07
41782,24,4320.25
41783,1,4473.02
41783,2,4402.99
41783,3,4230.56
41783,4,4045.43
41783,5,3976.77
41783,6,3965.18
41783,7,3953.26
41783,8,3616.29
41783,9,2476.07
41783,10,2473.33
41783,11,3062.47
41783,12,3388.59
41783,13,3774.89
41783,14,3959.21
41783,15,3609.8
41783,16,3285.33
41783,17,2956.77
41783,18,2545.1
41783,19,2492.43
41783,20,2479.49
41783,21,2721.73
41783,22,3749.62
41783,23,4736.61
41783,24,5051.92
41784,1,4473.65
41784,2,4284.86
41784,3,3939.35
41784,4,3391.65
41784,5,2905.26
41784,6,2651.15
41784,7,2738.77
41784,8,2186.26
41784,9,1924.96
41784,10,2340.32
41784,11,2795.32
41784,12,3170.07
41784,13,3348.85
41784,14,3656.07
41784,15,3589.67
41784,16,3224.69
41784,17,3029.55
41784,18,2808.06
41784,19,2411.36
41784,20,2312.85
41784,21,2191.56
41784,22,2642.11
41784,23,3214.25
41784,24,3231.31
41785,1,3373.2
41785,2,3353.79
41785,3,3105.06
41785,4,2601.86
41785,5,2312.6
41785,6,2106.19
41785,7,1737.06
41785,8,1338.15
41785,9,1164.82
41785,10,1393.89
41785,11,1626.64
41785,12,1587.13
41785,13,1754.04
41785,14,1964.01
41785,15,2174.64
41785,16,2452.31
41785,17,2356.84
41785,18,2113.14
41785,19,2080.85
41785,20,1892.63
41785,21,1884.18
41785,22,1716.77
41785,23,1673.33
41785,24,1772.51
41786,1,1946.55
41786,2,2420.62
41786,3,2310.97
41786,4,1880.71
41786,5,1856.52
41786,6,1699.51
41786,7,1267.92
41786,8,1049.12
41786,9,606.07
41786,10,689.66
41786,11,793.08
41786,12,805.06
41786,13,621.37
41786,14,701.12
41786,15,839.11
41786,16,1089.61
41786,17,1295.53
41786,18,1120.75
41786,19,1047.34
41786,20,839.55
41786,21,981.88
41786,22,1241.28
41786,23,1181.53
41786,24,1026.16
41787,1,1099.75
41787,2,1043.91
41787,3,1035.61
41787,4,1110.77
41787,5,1306.88
41787,6,1405.97
41787,7,1449.67
41787,8,1371.7
41787,9,1385.08
41787,10,1497.41
41787,11,1521.24
41787,12,1787.49
41787,13,1886.32
41787,14,2008.23
41787,15,2113.09
41787,16,2106.37
41787,17,2314.2
41787,18,2451.71
41787,19,2378.36
41787,20,2374.88
41787,21,2774.22
41787,22,3646.92
41787,23,4261.99
41787,24,4201.83
41788,1,4095.54
41788,2,3933.07
41788,3,3806.47
41788,4,3394.82
41788,5,2848.72
41788,6,2441.34
41788,7,2358.39
41788,8,1930.47
41788,9,1760.29
41788,10,1847.5
41788,11,2149.69
41788,12,2600.67
41788,13,2754.17
41788,14,2755.79
41788,15,2590.21
41788,16,2485.55
41788,17,2507.89
41788,18,2581.04
41788,19,2598.16
41788,20,2726.32
41788,21,2963.95
41788,22,3930.07
41788,23,4545.6
41788,24,4670.55
41789,1,4488.83
41789,2,4309.02
41789,3,3714.62
41789,4,3261.73
41789,5,2899.13
41789,6,2328.48
41789,7,2097.74
41789,8,1372.53
41789,9,908.67
41789,10,771.62
41789,11,901.05
41789,12,1145.14
41789,13,1647.33
41789,14,2147.17
41789,15,2676.9
41789,16,2945.83
41789,17,3314.55
41789,18,3732.17
41789,19,4229.61
41789,20,4101.4
41789,21,3336.93
41789,22,3283.25
41789,23,3460.78
41789,24,3592.42
41790,1,3925.48
41790,2,3605.15
41790,3,3405.34
41790,4,3390.65
41790,5,3205.85
41790,6,3026.55
41790,7,2726.15
41790,8,1962.49
41790,9,1695.51
41790,10,1576.55
41790,11,1564.58
41790,12,1854.31
41790,13,2272
41790,14,2929.3
41790,15,3622.24
41790,16,4501.78
41790,17,4697.85
41790,18,4439.16
41790,19,4119.3
41790,20,3579.72
41790,21,3578.65
41790,22,4185.12
41790,23,4906.2
41790,24,4865.69
41791,1,5119.22
41791,2,5361.96
41791,3,5589.92
41791,4,5600.86
41791,5,5445.52
41791,6,4894.55
41791,7,4307.71
41791,8,4079.81
41791,9,3939.47
41791,10,3561.88
41791,11,3650.92
41791,12,3872.5
41791,13,4195.37
41791,14,4519.78
41791,15,4771.82
41791,16,4750.66
41791,17,4537.96
41791,18,4454.19
41791,19,3752.02
41791,20,3314.81
41791,21,2849.81
41791,22,2880.95
41791,23,3176.33
41791,24,2840.65
41792,1,2756.35
41792,2,2648.41
41792,3,2774.77
41792,4,3235.63
41792,5,3899.58
41792,6,4697.25
41792,7,4896.61
41792,8,4953.97
41792,9,4901.7
41792,10,5104.85
41792,11,5913.51
41792,12,6515.14
41792,13,6952.34
41792,14,7173.93
41792,15,7044.7
41792,16,7284.13
41792,17,7373.07
41792,18,7354.19
41792,19,7284.91
41792,20,6464.67
41792,21,5429.05
41792,22,4743.96
41792,23,4546.52
41792,24,4456.6
41793,1,4408.34
41793,2,4343.74
41793,3,4013.89
41793,4,3540.9
41793,5,2932.3
41793,6,2474.58
41793,7,2177.78
41793,8,1895.93
41793,9,1728.24
41793,10,1595.18
41793,11,1528.7
41793,12,1495.33
41793,13,1610.89
41793,14,1570.41
41793,15,1722.57
41793,16,2210.61
41793,17,2941.2
41793,18,3121.35
41793,19,2570.7
41793,20,2442.95
41793,21,2341.81
41793,22,2086.83
41793,23,2374.06
41793,24,2750.26
41794,1,2366.74
41794,2,2267.61
41794,3,2070.96
41794,4,2068.57
41794,5,1574.09
41794,6,1525.62
41794,7,1241.81
41794,8,963.05
41794,9,539.93
41794,10,772.19
41794,11,1142.02
41794,12,1194.85
41794,13,1247.75
41794,14,1154.3
41794,15,1081.35
41794,16,1183.51
41794,17,1238.4
41794,18,1433.48
41794,19,1484.49
41794,20,1679.45
41794,21,1938.52
41794,22,2440.94
41794,23,2868.16
41794,24,3067.77
41795,1,3021.56
41795,2,3149.91
41795,3,2920.65
41795,4,2480.69
41795,5,2347.19
41795,6,2685.38
41795,7,3220.36
41795,8,3106.16
41795,9,3163.03
41795,10,3485.67
41795,11,3615.47
41795,12,3694.66
41795,13,2991.68
41795,14,2167.09
41795,15,1595.32
41795,16,1583.41
41795,17,1592.48
41795,18,1454.73
41795,19,1658.87
41795,20,1803.75
41795,21,1867.51
41795,22,2418.43
41795,23,3180.32
41795,24,3002.26
41796,1,2818.36
41796,2,2738.72
41796,3,2545.42
41796,4,2394.35
41796,5,2205.7
41796,6,1851.06
41796,7,1287.13
41796,8,981.63
41796,9,771.52
41796,10,797.07
41796,11,662.54
41796,12,611.15
41796,13,558.21
41796,14,532.77
41796,15,432.74
41796,16,583.08
41796,17,698.87
41796,18,1007.29
41796,19,1488.59
41796,20,1966.31
41796,21,2085.66
41796,22,2688.95
41796,23,3415.96
41796,24,3651.05
41797,1,3528.93
41797,2,3641.56
41797,3,3785.55
41797,4,3525.59
41797,5,3302.83
41797,6,3026.13
41797,7,3131.73
41797,8,3277.93
41797,9,3623.07
41797,10,3987.95
41797,11,4096.11
41797,12,4100.6
41797,13,3672.22
41797,14,3066.53
41797,15,2724.89
41797,16,2781.33
41797,17,3081.23
41797,18,3484.49
41797,19,3632.65
41797,20,4132.26
41797,21,4164.46
41797,22,3831.64
41797,23,3735.8
41797,24,3412.08
41798,1,2992.2
41798,2,2586.34
41798,3,2345.92
41798,4,2224.51
41798,5,2072.68
41798,6,2095.57
41798,7,2044.36
41798,8,1677.74
41798,9,1918.68
41798,10,2391.48
41798,11,2915.38
41798,12,2572.56
41798,13,2161.21
41798,14,1847
41798,15,1621.34
41798,16,1657.87
41798,17,1704.96
41798,18,1449.16
41798,19,1333.11
41798,20,1483.76
41798,21,1363.41
41798,22,1501.52
41798,23,1835.62
41798,24,2062.71
41799,1,1777.68
41799,2,1669.46
41799,3,1667.95
41799,4,1681.52
41799,5,1695.12
41799,6,1747.63
41799,7,1652.93
41799,8,1404.52
41799,9,1101.48
41799,10,917.1
41799,11,876.42
41799,12,966.62
41799,13,956.41
41799,14,1031.71
41799,15,1170.64
41799,16,1444.88
41799,17,1674.51
41799,18,1842.79
41799,19,2172.96
41799,20,2468.71
41799,21,2572.66
41799,22,3056.62
41799,23,3401.09
41799,24,3608.7
41800,1,3710.27
41800,2,3463.71
41800,3,3277.18
41800,4,3066.81
41800,5,2843.3
41800,6,2678.54
41800,7,2514.72
41800,8,1951.17
41800,9,1381.56
41800,10,1252.5
41800,11,1230.25
41800,12,1269.74
41800,13,1184.94
41800,14,1039.75
41800,15,950.08
41800,16,980.06
41800,17,1134.38
41800,18,1274.24
41800,19,1242.57
41800,20,1243.61
41800,21,1151.84
41800,22,1468.31
41800,23,1989.67
41800,24,2023.81
41801,1,2108.99
41801,2,1823.3
41801,3,1480.43
41801,4,1501.94
41801,5,1503.12
41801,6,1639.6
41801,7,1677.1
41801,8,1486.48
41801,9,1404.84
41801,10,1462.43
41801,11,1615.07
41801,12,1740.5
41801,13,1709.13
41801,14,1875.19
41801,15,2027.66
41801,16,2265.36
41801,17,2714.17
41801,18,2912.06
41801,19,2952.93
41801,20,2971.9
41801,21,2788.13
41801,22,3435.8
41801,23,4231.1
41801,24,4677.48
41802,1,4882
41802,2,4744.63
41802,3,4845.74
41802,4,5005.53
41802,5,5445.18
41802,6,5919.38
41802,7,5990.84
41802,8,6159.15
41802,9,6520.65
41802,10,6792.14
41802,11,7037.93
41802,12,7263.82
41802,13,7199.55
41802,14,7465.23
41802,15,7683.99
41802,16,7552.77
41802,17,7513.28
41802,18,7242.77
41802,19,6900.02
41802,20,6238.97
41802,21,4955.42
41802,22,3763.56
41802,23,3583.54
41802,24,3316.13
41803,1,3217.4
41803,2,3318.63
41803,3,3357.76
41803,4,3132.33
41803,5,3406.26
41803,6,3624.69
41803,7,3145.21
41803,8,2214.59
41803,9,1752.3
41803,10,1834.52
41803,11,2142.03
41803,12,2347.21
41803,13,2568.67
41803,14,3044.44
41803,15,3427.36
41803,16,3652.23
41803,17,3894.53
41803,18,4097.2
41803,19,4459.75
41803,20,4529.06
41803,21,4422.11
41803,22,5375.7
41803,23,6421.59
41803,24,6635.26
41804,1,6192.15
41804,2,5257.99
41804,3,5638.58
41804,4,5393.98
41804,5,5555.7
41804,6,5476.53
41804,7,6359.86
41804,8,6560.54
41804,9,6664.77
41804,10,7215.52
41804,11,7360.41
41804,12,6754.31
41804,13,6902
41804,14,6711.68
41804,15,6880.68
41804,16,6852.24
41804,17,6463.85
41804,18,7315.83
41804,19,7253.11
41804,20,7014.77
41804,21,6973.32
41804,22,6973.1
41804,23,7327.94
41804,24,6611.4
41805,1,6078.76
41805,2,6066.31
41805,3,4988.91
41805,4,5171.98
41805,5,4403.38
41805,6,3686.54
41805,7,4304.9
41805,8,5653.25
41805,9,7059.39
41805,10,7327.17
41805,11,7150.16
41805,12,7696.87
41805,13,7704.15
41805,14,7827.24
41805,15,7591.97
41805,16,7064.71
41805,17,6331.27
41805,18,5801.75
41805,19,5147.03
41805,20,4267.56
41805,21,3620.41
41805,22,3717.36
41805,23,4232.98
41805,24,4868.52
41806,1,5175.3
41806,2,5192.04
41806,3,5253.17
41806,4,5288.39
41806,5,5321.53
41806,6,5127.41
41806,7,4772.2
41806,8,3880.57
41806,9,3003.42
41806,10,4044.29
41806,11,5074.61
41806,12,5401.7
41806,13,5714.65
41806,14,5787.03
41806,15,6592.79
41806,16,7226.35
41806,17,6844.61
41806,18,6481.05
41806,19,6154.54
41806,20,5632.39
41806,21,5973.29
41806,22,6179.15
41806,23,6225.95
41806,24,5636.65
41807,1,5062.41
41807,2,4651.92
41807,3,5024.53
41807,4,5084.14
41807,5,5598.84
41807,6,5438.13
41807,7,4656.76
41807,8,4154.97
41807,9,3903.05
41807,10,3731.36
41807,11,4111.01
41807,12,4685.06
41807,13,4878.66
41807,14,4724.25
41807,15,4621.54
41807,16,4569.32
41807,17,4451.24
41807,18,4293.58
41807,19,4277.92
41807,20,4160.68
41807,21,4102.69
41807,22,4027.44
41807,23,4528.05
41807,24,5076.17
41808,1,5319.75
41808,2,5600.72
41808,3,4856.14
41808,4,4826.94
41808,5,4480.36
41808,6,3957.84
41808,7,4308.77
41808,8,4265.33
41808,9,3818.85
41808,10,3842.21
41808,11,3998.08
41808,12,4354.83
41808,13,4636.2
41808,14,4910.33
41808,15,5351.55
41808,16,5793.83
41808,17,6123.24
41808,18,5944.94
41808,19,5763.28
41808,20,5801.37
41808,21,5576.47
41808,22,5824.91
41808,23,6270.51
41808,24,6277.91
41809,1,5877.01
41809,2,5327.85
41809,3,5089.12
41809,4,5144.83
41809,5,5398.23
41809,6,4860.44
41809,7,4032.35
41809,8,3903.39
41809,9,3986
41809,10,4189.89
41809,11,4133.51
41809,12,4860.46
41809,13,5005.62
41809,14,5210.77
41809,15,4952
41809,16,4020.62
41809,17,2964.45
41809,18,2333.44
41809,19,2084.4
41809,20,1729.59
41809,21,1680.68
41809,22,1483.69
41809,23,1583.55
41809,24,1598
41810,1,1471.69
41810,2,1556.51
41810,3,1715.05
41810,4,1728.11
41810,5,1745.35
41810,6,1581.24
41810,7,1391.98
41810,8,1197.9
41810,9,805.29
41810,10,650.06
41810,11,728.35
41810,12,971.92
41810,13,1557.93
41810,14,2194.6
41810,15,2800.82
41810,16,3119.64
41810,17,2872.56
41810,18,2573.01
41810,19,2631.77
41810,20,2445.16
41810,21,2107.96
41810,22,2298.38
41810,23,2753.28
41810,24,2758.43
41811,1,2880.6
41811,2,3264.16
41811,3,3448.43
41811,4,3506.22
41811,5,3145.56
41811,6,3337.67
41811,7,2895.05
41811,8,2264.71
41811,9,1396.45
41811,10,976.14
41811,11,887.12
41811,12,621.97
41811,13,443.64
41811,14,357.69
41811,15,285.1
41811,16,419.03
41811,17,656.82
41811,18,937.7
41811,19,1268.78
41811,20,1451.74
41811,21,1601.18
41811,22,1936.42
41811,23,2319.29
41811,24,2497.69
41812,1,2260.08
41812,2,2639.43
41812,3,2863.25
41812,4,2388.8
41812,5,1975.95
41812,6,2075.69
41812,7,2435.4
41812,8,2246.06
41812,9,2403.18
41812,10,1857.36
41812,11,1572.6
41812,12,1558.92
41812,13,1641.39
41812,14,1072.84
41812,15,979.51
41812,16,1046.55
41812,17,1392
41812,18,1311.77
41812,19,1239.34
41812,20,1124.62
41812,21,948.55
41812,22,984.23
41812,23,1214.08
41812,24,1354.14
41813,1,1351.47
41813,2,1476.53
41813,3,1548.14
41813,4,1503.97
41813,5,1446.43
41813,6,1408.38
41813,7,1406.04
41813,8,929.16
41813,9,428.51
41813,10,429.41
41813,11,598.39
41813,12,674.97
41813,13,703.14
41813,14,777.33
41813,15,899.42
41813,16,1285.32
41813,17,1617.22
41813,18,1607.68
41813,19,1768.05
41813,20,1450.35
41813,21,1096.18
41813,22,965.39
41813,23,984.39
41813,24,821.63
41814,1,846.36
41814,2,1120.8
41814,3,1413.97
41814,4,1631.94
41814,5,1719.54
41814,6,1717.92
41814,7,1576.55
41814,8,1071.55
41814,9,513.54
41814,10,457.01
41814,11,656.58
41814,12,949.47
41814,13,1253.03
41814,14,1341.21
41814,15,1228.37
41814,16,1086.86
41814,17,972.39
41814,18,877.87
41814,19,921.41
41814,20,816.98
41814,21,873.5
41814,22,930.55
41814,23,1014.5
41814,24,924.56
41815,1,785.86
41815,2,791.45
41815,3,986.05
41815,4,1035.06
41815,5,898.9
41815,6,799.91
